2020-01-11,CO,11,23,-7,1,-8,-8,6,-2,-8,3,8,11,1,20,7,3,-8,13,-5,6,1,8,0,5,-7,-1,8,-12,4,12,1,-4,4,-8,5,-11,11,14,-24,-5,15,7,-20,3,1,0,14,-5,-2,9,-10,6,5,10,-7,10,-10,-7,-12,2,0,4,-1,-1,5,13,-4,-15,-3,-1,-12,-34,-3,-1,19,0,-19,11,-22,0,-13,-4,12,-9,-12,4,-12,-6,0,-7,9,-8,12,-5,15,1,16,1,0,19
2020-01-12,BN,6,9,-5,4,16,0,5,18,2,-3,24,0,0,-2,3,-2,9,-10,1,9,6,-2,-2,21,-14,-10,-10,16,-6,-2,14,19,-16,5,-5,-3,-9,-1,-7,-11,-16,0,2,0,12,-5,-5,0,-4,8,0,-1,-14,4,-12,3,-8,-18,-4,-6,5,10,6,-11,9,12,-1,-9,6,12,-15,-1,3,-2,-6,10,-7,-7,0,1,7,6,4,4,-1,0,-8,25,16,-2,-1,7,8,-9,-10,-18,3,9,-2,0
2020-01-13,BD,-15,12,3,3,1,11,-3,9,-24,2,14,-3,-16,15,-16,1,9,-18,-16,10,-1,11,3,11,5,-6,-3,-10,9,-5,6,-15,-9,3,6,-3,-3,11,-15,6,2,-15,-9,-3,14,3,11,14,16,10,4,13,-2,-1,20,-12,16,15,-27,0,14,-1,-7,-6,-18,-13,8,-14,14,-1,-11,17,-9,-9,8,0,2,0,4,0,10,4,10,-14,-9,8,-4,0,10,0,-7,-11,10,12,5,12,-19,4,-7,0
2020-01-14,DF,-17,21,-15,-13,5,-15,-8,-5,-1,4,14,-5,4,-15,-5,8,17,-2,-4,1,2,9,13,5,5,-13,13,1,2,-10,-3,-3,-13,-17,6,-9,0,5,7,-5,0,9,26,-3,-10,7,-14,4,21,-4,10,3,0,1,-6,17,-9,-3,13,-10,6,0,7,-5,-11,3,-7,-2,-12,0,6,3,13,10,0,3,-4,1,3,11,8,7,7,8,19,17,2,0,3,-18,2,15,1,18,-16,9,-8,-5,3,-13
2020-01-15,DE,0,4,-18,14,-4,-15,-1,-16,-5,16,10,15,2,1,7,-9,3,-13,0,5,-1,9,-3,-3,-16,-5,-8,-2,-15,-8,0,4,14,-10,2,20,5,1,-6,6,4,4,-1,3,0,19,6,-1,-7,-6,0,-2,-8,5,8,7,0,9,10,-2,-6,-25,-3,-9,-1,10,2,11,-5,-1,5,-8,11,0,-8,1,0,-1,7,-7,13,-9,8,2,-7,-4,2,-7,-4,-1,-16,12,3,5,18,13,21,-9,3,3
2020-01-16,DT,0,0,0,3,-10,-7,21,8,2,-3,-7,2,-13,-12,1,13,9,7,0,1,-1,7,22,-10,7,-13,10,4,10,1,12,-10,-13,2,5,7,-13,8,6,-7,-8,-6,3,-4,-4,-8,0,2,-14,9,-18,-13,-6,-7,-2,-11,1,12,5,0,-5,6,2,-5,11,-2,7,0,21,-4,-7,-11,0,-12,8,22,0,-8,17,0,9,5,-15,-15,6,3,4,2,0,-10,-5,7,1,7,-24,-22,11,-17,11,-10
2020-01-17,DN,16,7,14,3,-7,9,6,1,-2,-6,8,-8,-3,-9,9,-7,3,1,-9,9,-3,1,-5,-6,-10,-15,5,7,0,-1,5,14,1,11,10,-6,-5,4,7,29,1,1,-2,-3,-16,-11,7,11,4,-3,-5,-17,-5,-22,-9,1,0,0,7,9,2,-1,-6,2,-15,-2,0,-4,-18,-12,-4,-8,0,5,-17,4,5,0,19,-6,7,-3,-3,23,-13,18,-8,19,12,-2,-5,-11,-1,1,-14,1,-7,2,5,4
2020-01-18,CK,4,5,2,0,1,0,-12,3,2,12,-10,23,2,-8,-8,3,14,-17,-1,-18,9,-2,-9,-7,0,3,5,2,-3,-5,2,-1,4,-7,-2,9,12,-12,9,4,7,-10,-7,7,-10,11,-10,-1,-7,2,13,20,19,1,-9,-5,19,0,2,4,-10,9,-5,-8,1,-4,7,12,4,20,-15,-13,10,0,7,3,-11,13,-6,8,-16,-5,1,5,-2,0,-4,20,-3,6,9,10,5,2,3,-2,0,12,-5,-6
2020-01-19,AX,4,2,-5,-2,3,5,15,9,14,-15,-3,0,-9,3,12,0,-13,9,-11,5,0,-17,16,5,-1,-9,-6,25,-3,5,-14,17,11,-7,6,-4,-1,-6,4,7,15,-18,30,0,-13,-4,-7,1,8,-14,9,1,-8,5,-4,-9,0,5,-8,25,21,0,1,3,-2,9,4,6,-18,-7,16,5,-5,15,13,-6,-1,-5,-9,-3,-3,-15,1,-6,-8,-2,-16,7,11,9,12,-17,12,-4,-5,-10,5,14,17,5
2020-01-20,DJ,0,11,11,-1,7,-4,-13,10,-5,8,8,10,-2,3,0,17,8,-2,-5,4,-2,19,-4,4,14,3,-5,-15,11,12,7,4,-9,4,-6,-11,3,8,-10,13,8,7,10,-7,0,-2,19,-10,-11,-13,-13,1,-10,-1,-10,10,-11,5,10,3,-15,15,3,-4,20,9,-4,6,0,8,0,-10,-6,-5,9,-5,-11,7,3,0,-11,4,-11,-19,18,-8,11,-9,-9,7,-23,-5,-11,-4,0,-4,-14,1,2,4
2020-01-21,CE,11,18,-11,-15,13,-5,-6,11,6,-12,-1,4,-2,0,10,13,-21,-6,-3,-4,8,-8,14,4,7,11,-13,-8,-4,-10,0,-16,-11,4,6,-3,6,-8,0,-1,-4,2,-21,19,3,7,15,15,9,-9,3,0,-1,6,-7,10,10,-14,11,5,-6,-13,9,2,10,-3,6,19,12,3,-4,5,15,4,-9,-23,-5,-8,2,10,-20,-4,12,-16,-5,7,15,8,9,11,8,5,-15,0,-4,-2,0,-17,-11,-1
2020-01-22,BC,-14,11,-6,-7,6,-6,2,0,-4,-6,-18,-6,3,-9,12,5,5,5,1,-3,8,-2,2,-13,-10,9,24,-3,-13,1,15,4,-20,20,-2,-15,-5,13,9,3,9,0,-3,16,0,12,-2,4,10,-5,2,7,6,3,7,-15,5,-4,13,-8,-13,-7,9,-4,2,-10,-10,15,0,4,3,6,7,-4,3,6,9,33,4,-1,0,-14,3,-21,6,-7,3,-21,0,-14,-12,0,4,-12,-19,0,-5,2,12,2
2020-01-23,AS,1,0,5,-13,9,3,5,9,4,1,-5,-2,-1,-3,3,8,-4,-8,-13,-19,-8,-5,6,-4,-5,-17,-10,-4,17,-13,-11,-10,-1,-9,-19,5,0,18,6,2,-6,5,17,-19,1,24,-10,-5,-5,-11,9,7,5,1,-7,-2,-15,6,-14,11,-8,-7,-3,-6,8,0,12,0,4,7,10,16,-8,-18,-9,-15,-15,-4,0,3,-6,9,-14,6,-4,12,-15,-13,-13,5,3,-8,15,-15,-4,9,-7,7,4,-13
2020-01-24,CB,11,15,18,21,10,5,0,-2,-6,4,4,-14,-6,-12,0,-1,-1,2,3,4,6,-5,0,-6,13,12,11,-5,-18,2,5,1,-10,3,9,14,-17,4,-8,-14,-18,-3,-7,-10,-16,-2,0,-7,6,7,2,-8,-6,2,-4,0,4,11,2,-7,-19,-11,3,-7,-11,-10,5,-16,10,-8,10,-1,7,1,-14,-6,-4,-7,0,-17,-8,-10,-4,11,-3,6,-5,16,-7,12,5,2,-22,-9,0,7,-2,-3,-3,-8
2020-01-25,AB,-16,7,-6,10,17,-7,13,-2,9,-10,-10,17,-1,1,9,-7,7,-20,3,-18,-5,-3,13,-2,16,-4,4,0,6,-7,-3,2,4,0,-24,-3,-1,-3,-5,1,-4,-8,0,-10,5,-3,-16,-1,-3,12,2,-22,-5,-1,-3,-3,-10,21,0,12,17,0,-1,-6,19,-6,-3,2,17,15,3,0,7,-25,7,-1,6,-7,-7,-14,17,-7,6,3,0,6,1,10,6,-1,-2,0,-12,0,15,-15,7,9,-14,-2
2020-01-26,BZ,-12,-6,1,3,-9,2,-1,-22,32,-5,-16,10,1,-3,1,-7,9,15,-13,2,-6,-10,11,11,0,-12,2,1,5,1,8,13,0,-18,-10,-12,-14,-14,-1,3,0,-4,4,3,14,8,6,22,0,1,11,1,-8,-6,2,-15,1,-1,10,-12,-13,-10,1,-5,0,-10,-17,-14,5,12,-13,-7,10,2,-14,-12,-4,8,-13,5,8,7,13,6,10,2,2,2,9,13,13,6,-17,14,-4,1,-3,-3,-9,1
2020-01-27,DH,-8,0,-16,1,-9,8,3,-13,-4,-18,5,3,25,6,4,-9,6,-5,-7,-1,2,-16,5,-11,-2,-12,-14,10,4,-7,-23,13,-19,11,10,-5,12,17,1,3,-4,-1,6,7,11,-2,0,-1,-1,0,-10,16,-2,-21,-9,-1,6,5,0,2,0,2,-12,3,-4,4,0,0,8,-7,1,-5,-10,0,-6,-22,-6,0,0,8,-26,-8,-9,-3,-4,0,6,-11,2,-18,7,5,8,9,8,-8,5,3,5,5
2020-01-28,BA,-2,10,8,1,3,3,5,5,17,-16,18,1,8,-4,1,-7,9,-6,13,15,18,0,-23,4,-6,-10,6,-2,-11,-4,23,12,11,-1,3,16,2,9,-2,-6,10,-1,0,-3,2,2,20,-10,-16,6,6,-5,-3,-3,-5,-3,12,0,-2,-13,1,7,-4,8,-14,-12,-6,16,-4,10,-4,9,4,11,9,21,-20,5,1,12,-12,-4,-4,-1,1,7,12,10,-9,5,-2,0,4,3,3,3,-1,0,15,7
2020-01-29,DF,3,21,-24,9,2,-10,2,8,3,9,-12,-14,7,11,-3,-7,1,-4,3,6,-8,-8,-5,-8,1,13,-6,-6,-3,-11,6,-13,7,-9,-5,15,22,-13,6,5,-1,9,3,-1,-8,-5,10,-2,0,0,12,14,14,-9,7,15,-1,-10,14,-1,-6,4,1,0,-18,-3,10,-14,-11,-3,0,0,0,-7,4,-4,18,-1,-17,-6,0,11,2,8,4,-2,-2,24,3,1,-2,-7,16,-1,17,17,-1,9,-8,10
2020-01-30,BF,0,4,-11,10,-4,-3,-4,0,-9,-10,6,7,-2,1,-1,1,6,1,-10,-8,-29,4,-1,1,-5,-16,0,-22,33,-4,5,-2,4,-15,2,0,-7,7,5,-3,-2,21,1,-12,8,-7,-5,-9,-1,5,0,-2,16,-19,-1,-15,-8,5,4,-9,-7,4,-11,16,-5,-2,2,16,15,-14,-5,22,-6,13,18,-4,10,0,12,16,0,-16,9,6,1,-13,0,5,16,11,-4,2,-8,-23,3,6,3,11,-6,-2
2020-01-31,BM,9,-3,-9,-3,27,-14,-3,5,-1,-3,7,-7,-2,1,15,-8,-8,-12,16,6,-6,34,-4,0,-1,-2,1,4,-3,1,-5,-2,8,17,-22,-6,7,-6,-14,13,1,-3,2,2,-2,-4,11,14,5,0,0,-6,-16,-8,-4,2,-15,5,-9,13,2,0,6,4,-3,-10,-4,10,4,-13,11,16,0,-18,-8,0,-3,-4,20,3,-7,-3,0,-23,-2,-12,6,-7,8,3,-18,7,-11,17,-5,8,-2,-1,12,14
2020-02-01,BR,-6,0,0,-6,10,0,-4,4,-13,-2,-2,3,-6,1,-2,3,-14,0,1,-9,-1,-9,5,-1,-22,3,8,-1,-9,-1,-1,7,-10,-29,-1,-10,-16,9,1,4,-11,3,-2,4,11,-12,-2,-6,14,1,-2,-7,-14,11,-3,16,-4,10,-3,-5,8,-11,3,-2,-2,10,21,5,0,14,-2,-14,6,2,-10,5,0,9,-17,4,-6,-3,-7,6,-14,8,0,22,-20,-11,12,15,-4,4,0,-2,4,-8,-7,-17
2020-02-02,DV,-5,4,-2,-2,-2,-8,6,4,-6,3,-7,3,0,9,-1,0,14,1,0,19,-6,-7,0,6,0,2,-1,-6,12,-9,-10,5,-16,1,0,-3,-7,1,0,-4,-12,7,5,7,-5,-2,0,1,-13,0,-15,-9,-17,-14,20,0,0,-17,-9,-15,-20,0,8,1,-14,-14,11,-14,5,5,0,7,-16,6,0,-10,9,-16,-8,5,0,8,7,-14,13,5,18,11,-16,1,0,-3,-1,13,1,7,0,0,0,7
2020-02-03,DN,7,-19,-22,-11,17,-1,-7,6,10,-7,-8,-10,-6,9,21,4,-9,10,10,29,1,4,-9,4,-2,11,-8,-18,-2,-2,3,-3,-6,-9,-13,-4,1,5,5,-6,3,-23,3,5,-6,-2,7,0,0,-5,-13,-16,-6,-8,-12,-4,-1,-6,0,5,10,0,11,-3,-8,-2,1,-21,-3,-10,0,-4,5,-3,12,-2,-5,-8,7,6,-14,-17,16,11,-2,-3,0,-10,-5,-3,-5,-11,16,3,7,-5,-12,-1,-12,4
2020-02-04,CZ,19,-3,0,9,-5,1,12,2,11,11,0,-6,-12,-5,3,2,-1,9,12,3,13,-7,9,-14,-9,3,6,3,5,-11,-6,-7,-5,-7,-2,11,2,1,-2,9,12,3,3,-5,15,10,7,9,2,-8,2,4,1,-25,-6,4,-3,3,-12,6,5,-1,-24,-7,17,8,5,-3,-12,0,2,1,17,14,-3,-11,7,-4,-17,0,-5,-3,5,9,-3,-7,13,-17,3,-2,-13,4,10,22,4,8,7,-4,-3,2
2020-02-05,CH,5,-11,-10,-5,-5,2,-13,7,-24,12,-11,7,-17,2,-3,7,-7,4,-2,-7,-6,-12,-2,5,8,-3,2,-8,-23,-6,-14,-7,1,-16,-16,-9,-10,5,7,-3,1,-12,-1,-4,16,15,11,-12,2,-20,2,-5,0,3,-2,18,-17,-3,8,0,5,-6,12,16,17,-9,-5,-16,3,-21,4,0,-3,-9,-5,5,9,-2,-10,12,-5,-6,-11,0,-6,0,-1,-7,-2,-4,0,16,2,16,7,12,2,0,-1,-4
2020-02-06,AX,5,0,6,8,7,-13,2,-15,-9,1,-6,13,-15,10,-11,10,3,-2,0,-6,11,12,9,11,-4,9,-6,-6,-9,-6,8,4,1,7,-1,-16,6,3,0,14,10,-15,-5,-6,-8,-3,8,-1,6,9,-18,-3,-11,0,-12,-12,15,-7,-4,1,6,13,-4,13,3,0,5,12,4,22,3,17,14,-8,2,13,7,-4,-3,4,5,14,5,-1,8,-3,-11,-14,-4,-11,-6,-6,-4,-5,4,8,-7,-3,-8,24
2020-02-07,DP,-8,-14,8,4,1,12,4,6,-16,9,-5,19,1,2,0,-2,-10,-8,10,10,10,3,4,3,-20,4,16,-9,-8,-9,-3,14,-3,-9,16,-2,-5,0,-1,-12,14,-8,15,6,17,13,-13,9,0,-11,-6,3,2,-5,-20,4,15,-7,2,8,3,2,-12,3,14,12,4,5,4,-16,-9,2,-9,-6,9,10,-1,-6,0,8,-2,1,5,14,-30,-2,6,3,-12,-19,-3,15,7,-2,-9,15,-6,-11,13,-11
2020-02-08,AB,-5,-4,-5,0,-2,-1,-1,-2,0,-4,-5,5,8,-7,-14,8,-14,-6,-13,-1,-9,3,-8,11,5,21,12,14,8,-23,2,25,-7,1,-5,7,27,-15,10,-2,-6,-15,-14,5,-2,6,2,20,-8,-5,13,2,-5,12,-11,-2,-18,-1,4,-5,2,6,-8,12,2,-18,4,12,-2,-19,0,0,-3,5,-6,-15,4,1,3,-1,15,-21,-19,16,0,17,23,3,-5,5,0,-5,0,-21,-1,5,16,0,-11,12
2020-02-09,CE,2,-8,13,-5,7,5,2,15,18,-3,-3,-14,4,-7,10,18,-7,-6,-9,7,9,20,1,1,-10,-3,-8,-2,10,0,8,-9,3,-11,6,20,4,6,-2,-13,9,0,6,13,-10,-5,1,26,-10,-2,7,12,-6,1,-16,17,17,-2,-9,2,-23,0,14,-12,13,9,11,-13,3,0,16,-9,11,6,15,-10,15,5,-12,-9,-5,0,0,-11,9,7,12,2,-19,13,0,21,-9,-34,3,0,0,10,9,7
2020-02-10,AO,4,10,-13,-6,-13,1,-7,7,-5,-5,13,-1,4,18,0,-16,3,0,-6,1,-1,-15,-7,-17,-6,-9,3,-27,-2,25,19,-11,0,0,-2,9,-14,9,-15,-6,6,4,31,-8,16,-2,6,-5,7,-8,0,6,10,-15,5,-11,-13,-14,-11,-13,13,-15,13,3,13,-6,-1,0,11,-13,2,6,5,-13,19,-11,18,9,9,13,-2,-6,10,-9,-19,19,-15,13,29,-9,0,-3,4,4,11,-6,10,-1,1,-7
2020-02-11,CL,15,-19,8,18,4,10,-8,-1,-13,4,-6,4,4,13,-16,-7,-8,3,16,-6,4,12,-13,9,-22,8,-20,-9,-2,-9,0,10,-21,0,4,-7,-10,14,15,0,0,16,-6,9,0,10,-8,11,6,3,3,-5,0,22,-3,-4,-3,-7,-3,-4,-3,18,-5,3,-2,-1,2,-8,6,-18,-8,-5,17,0,-5,5,-1,2,12,16,-1,0,0,14,2,-13,12,-3,1,3,12,-4,6,20,8,5,-18,2,0,6
2020-02-12,BJ,0,0,0,-5,-8,-19,-12,-17,9,8,7,-7,7,-3,9,1,-13,18,2,14,-1,7,8,12,7,8,1,2,-7,-10,8,-2,-13,-16,-8,17,-2,4,-8,7,-23,4,-21,24,-5,0,-12,6,0,11,-7,-11,-5,-11,0,5,-2,0,-4,10,-5,15,16,-9,-15,-2,-5,0,8,-16,-20,-6,10,4,-11,0,25,1,13,1,8,3,9,-6,5,0,9,-2,12,-20,4,-14,-14,18,-12,7,24,8,9,-8
2020-02-13,DK,-2,4,0,4,12,7,3,-4,-7,-1,2,0,7,-1,7,15,-15,8,-4,0,2,12,5,-12,20,1,-10,0,0,-21,1,-14,-7,16,-7,8,4,-5,6,-3,13,-7,0,-7,0,0,0,0,7,9,0,-19,-5,4,-1,19,-6,5,-7,-9,1,-4,10,7,-9,1,-2,-8,-3,9,-8,-7,-7,3,10,-6,13,14,3,-4,1,3,-3,9,-6,1,-12,-1,-8,10,-24,-18,7,-8,7,1,15,-15,-16,-3
2020-02-14,DU,0,-9,2,-2,-5,-9,-12,-10,5,17,-16,9,1,2,10,-11,9,7,-17,10,21,5,-14,-9,4,13,3,8,-7,-17,-1,-14,9,7,-27,-3,-6,12,-6,3,0,-1,10,-1,-1,8,2,-16,0,-11,14,-12,12,17,-8,7,0,16,-15,2,1,5,8,-15,-4,-3,-2,-2,9,0,14,-19,12,-10,-4,-20,-11,-9,-14,-16,5,-16,-8,-2,9,-4,-2,-5,20,0,0,3,-4,4,-14,-12,-4,6,4,6
2020-02-15,BS,1,0,-12,6,10,-38,4,2,-12,1,-1,-6,6,-1,1,-6,-2,-3,10,-8,4,0,-3,14,-20,-2,5,0,9,-3,2,0,5,-6,-10,-1,18,14,0,13,-3,-1,-17,2,11,14,0,-2,3,-7,-1,-3,-6,14,-7,2,-4,-7,-16,7,9,-6,6,0,7,8,-7,14,-16,25,8,-17,14,1,-4,-12,-17,-7,-6,15,-11,9,-1,-1,-20,-10,0,-6,0,7,-7,0,-14,-1,18,-10,10,-5,-5,-2
2020-02-16,AI,13,-18,0,3,0,2,-20,19,-17,-9,-8,0,-11,15,-4,2,0,2,-14,18,2,0,0,0,7,-7,6,8,12,-9,-3,17,-18,4,9,-7,-6,-12,17,-1,7,-7,-2,-3,-3,-5,-1,1,18,-4,0,-24,4,-17,-14,2,-11,6,0,-2,3,12,4,0,-12,-2,15,15,-9,-22,0,7,15,21,2,-15,3,-19,-9,3,-18,27,-18,2,14,18,13,3,2,-3,15,-10,-5,-1,4,11,9,15,15,5
2020-02-17,AG,2,-2,9,-13,2,13,7,4,8,-6,14,-8,-5,8,-10,-2,6,8,-9,-2,14,0,14,-8,0,0,9,3,-11,10,5,-18,-12,12,0,0,5,-11,0,-4,-4,19,-22,4,-9,-5,11,12,-15,3,-15,-7,-8,-19,15,1,0,17,1,-1,13,28,3,4,-13,11,-5,-1,18,-1,-1,-9,6,-6,-16,-6,-8,2,-9,3,-8,5,4,9,-6,11,5,0,1,-4,-6,3,8,-21,-5,-5,0,-20,19,-1
2020-02-18,CM,0,5,13,-5,25,-9,-11,-3,-9,9,-4,-21,-3,16,25,-20,-1,21,-8,-5,-13,1,4,0,1,26,11,8,3,-2,3,-4,-14,-7,1,6,3,-2,-7,0,3,0,-2,12,-6,-8,17,-12,-1,7,15,-10,-6,18,5,4,0,11,-4,8,-15,0,5,2,9,-3,-8,-6,-9,13,-7,11,-14,6,-12,11,-7,16,8,6,5,-4,0,-11,-3,15,-11,-16,1,-4,-1,-3,6,-3,19,0,-11,-13,-1,14
2020-02-19,DN,2,7,-3,3,-20,4,-13,-10,5,-14,2,10,1,-9,-3,-4,-14,-3,-8,-18,3,-6,-19,-9,5,-3,-5,6,4,-1,2,-5,-10,-1,1,-24,-3,5,-2,-19,4,-8,0,-10,1,0,2,-2,6,-18,5,-7,-1,-13,3,2,14,7,2,0,2,-4,-25,-7,-13,14,-5,-11,3,-10,16,-2,12,-14,1,-1,16,8,-5,7,21,2,-7,-17,6,0,5,21,-23,1,-14,-10,-10,-11,-6,-2,10,0,14,11
2020-02-20,DO,-8,-2,-1,2,1,9,-6,12,-4,-1,-15,1,-5,-2,9,-7,2,11,-20,-8,-8,14,-1,-1,-3,3,2,2,0,3,2,8,-9,8,-5,0,-3,8,0,2,3,-20,2,0,-14,10,-3,-3,-5,-7,-21,4,-3,-11,25,10,8,1,-2,0,8,-13,7,3,4,6,16,2,-7,-3,5,-5,15,4,-4,-2,4,0,0,-5,4,-6,-12,-9,-3,10,6,6,3,3,3,-8,1,2,-19,1,-9,6,5,3
2020-02-21,AN,-13,2,-5,-4,10,-3,11,-5,-2,4,9,0,12,-15,0,-5,19,-22,-1,-10,-2,8,-8,-2,-8,-9,-7,-20,-9,-1,15,-12,0,-11,16,-7,11,-6,5,-3,0,-9,4,8,4,-1,13,-1,-5,-2,9,-9,8,18,5,-11,4,-18,6,-9,-5,-19,-1,5,11,-9,3,-36,-6,13,-11,-12,4,-14,-11,-5,-6,-7,-13,0,-11,-9,-21,-14,9,-1,-1,9,-28,-6,-5,5,4,-6,5,-6,14,-6,3,-13
2020-02-22,BL,-13,-3,7,6,0,0,6,-4,-6,-12,-1,-23,-15,-4,6,-9,-4,-2,-10,11,4,2,0,4,-14,-6,-12,-23,1,-3,5,12,8,4,2,-8,16,-15,-2,3,4,10,0,-6,-3,9,-10,-10,-6,-8,11,-11,-4,-2,-15,3,6,15,-14,-6,2,-2,-4,2,9,4,-2,-8,-7,-2,-9,12,8,15,3,-4,-11,15,-8,-18,0,13,0,0,1,-6,10,4,0,-6,1,-6,13,0,-10,7,-4,-26,-8,-2
2020-02-23,AJ,13,-1,9,1,0,-20,4,4,11,2,0,0,-5,-25,4,-7,6,2,9,-11,10,0,-7,24,-8,-6,-1,-9,-7,-19,19,-5,0,-10,6,16,16,1,5,19,20,-4,9,-3,4,1,19,1,24,1,-18,7,-9,-8,-1,-8,7,14,5,-4,-8,-6,-6,-20,13,0,-6,11,19,-14,-30,-19,13,-8,2,14,2,-6,3,-15,4,-9,-7,3,9,-11,-9,0,27,5,-14,-8,-11,-3,-2,8,2,0,-12,-2
