2020-01-11,CK,8,-1,6,-5,2,9,5,13,-24,-12,-2,-12,-1,14,8,14,-4,8,-1,-12,7,1,-6,-4,4,-5,11,-3,2,11,-1,5,11,3,-14,11,-4,-7,0,-22,-3,-5,13,4,3,1,-4,10,-5,-11,10,2,-11,-10,13,3,0,-7,13,3,0,0,13,-14,19,11,1,1,14,1,0,0,-3,-7,5,2,-16,1,3,9,0,-12,-4,-26,0,-12,2,-4,-16,-5,7,3,-12,-2,4,3,-7,1,11,0
2020-01-12,CB,-8,-19,-1,14,11,-8,6,-18,-6,-1,7,-14,18,-3,3,0,-4,-20,-23,-3,7,9,-24,-10,10,2,9,1,-6,0,-7,13,0,0,-10,11,4,3,-5,-21,7,0,-8,-4,1,7,4,6,-3,-4,9,-9,-6,-4,-11,-15,1,4,-2,-14,25,-1,-4,20,0,-9,-1,-1,6,13,13,9,-6,9,-9,11,14,8,2,0,3,10,3,-11,8,3,0,-1,-1,-10,13,-2,-14,13,-1,12,1,-5,-11,5
2020-01-13,BS,9,-9,-11,4,5,1,-13,-12,6,11,3,-1,4,7,18,-9,3,-4,11,-14,-9,-5,-7,-12,-4,-1,-7,0,-4,8,0,10,0,-7,7,-14,-16,2,-18,7,2,2,0,-4,12,-1,8,4,5,5,-1,17,-8,17,-8,-9,1,11,10,-16,8,0,-12,3,-5,2,3,2,8,-13,-2,6,-12,9,-17,-11,0,0,-4,1,0,8,7,-6,0,-17,-2,17,4,-2,-10,-9,-6,13,2,8,14,13,4,0
2020-01-14,BX,6,-1,-4,17,-6,0,-3,-13,-4,2,6,1,3,-3,6,1,5,9,6,4,6,-8,-9,13,-13,13,-14,18,2,-9,-10,4,-12,6,0,-16,-9,13,2,-3,15,0,-5,-4,-5,0,11,-2,6,-1,5,1,-8,-3,0,10,3,3,11,6,0,10,7,-8,1,15,8,4,12,8,3,5,0,2,5,13,-7,0,-6,-13,-9,-5,-5,-13,-8,-2,1,-6,8,-17,-10,5,6,-16,7,2,-15,3,13,-2
2020-01-15,AU,5,-9,5,-4,-27,-9,-11,-13,-1,0,4,-4,6,-6,-2,-11,0,-6,15,27,-2,-8,2,18,-10,0,-1,-4,3,1,9,-5,-5,3,-5,14,-17,-8,1,10,-9,6,4,-1,17,-13,-4,-12,11,5,-4,1,13,0,8,7,8,-21,-3,1,-18,5,-3,4,-11,1,-8,-3,-8,7,1,10,-15,8,-1,-10,-2,-7,5,-1,-10,-19,-2,8,-3,1,0,2,0,-2,6,-16,8,-1,0,-10,-2,-1,-1,-10
2020-01-16,CT,2,3,-7,1,6,-1,5,-11,15,20,11,11,7,8,2,-2,4,13,13,10,-1,-5,25,-14,13,11,-5,-4,8,2,-6,-5,8,4,-24,2,7,11,4,-29,0,-5,5,13,-12,1,-10,13,9,-12,-2,1,19,-1,-5,13,-16,8,5,17,12,3,6,3,6,-1,13,10,19,20,6,-6,-12,-4,9,3,-7,8,0,-11,-23,3,0,9,-1,10,4,0,0,-6,15,1,-3,-18,0,0,-12,0,-8,-4
2020-01-17,CL,-14,2,-15,9,3,-1,4,13,21,5,14,17,-9,16,-3,-5,-6,6,-12,-3,8,14,1,-23,2,-5,0,1,8,-8,-3,2,-3,-5,14,-9,3,4,-12,-10,13,9,17,-5,-8,-12,-17,0,8,5,-10,-17,-7,-10,-2,-16,-18,-1,23,14,2,0,-3,-4,4,17,-11,-3,9,-3,-7,-7,-6,-15,5,19,-10,11,-20,5,-4,6,-3,17,3,-9,2,19,-8,15,2,-8,5,7,-10,-1,-11,5,7,-3
2020-01-18,DV,5,9,11,-5,0,-4,-10,-2,1,3,0,15,10,4,3,2,0,-17,19,-3,-8,-11,2,0,23,3,-2,0,8,-6,-8,-2,10,15,4,-5,14,11,3,-5,-2,-12,-2,-3,-19,3,-3,3,0,19,-11,-2,-8,0,-4,-13,2,-2,0,-11,7,-9,14,17,11,-6,-17,-6,6,-7,-7,-20,4,3,-9,-5,5,-13,7,7,-4,20,0,-10,-1,16,2,8,0,9,-15,23,-3,-15,-29,1,-5,0,3,-3
2020-01-19,DE,6,-1,-9,12,-7,6,-3,3,2,5,-15,-14,-3,2,-12,13,2,0,6,5,0,0,0,-3,11,6,11,-3,6,5,11,-3,1,5,-6,0,-7,-12,7,-9,-7,-1,-5,-2,-6,8,10,-11,15,23,-7,8,-3,6,-2,6,9,-4,-2,-7,-20,0,-5,9,0,-11,1,6,5,12,-4,9,3,-2,-12,-13,-5,0,5,5,2,3,-17,16,15,8,-13,0,1,-7,-14,-15,0,11,15,5,9,-9,24,-1
2020-01-20,DK,5,-2,-24,6,0,10,1,3,-4,-4,1,12,-11,-12,2,-12,-7,-1,15,-11,20,5,5,9,0,3,0,8,-17,0,-19,3,17,-29,3,-13,14,16,-10,-7,5,19,6,-11,1,0,15,2,-6,1,7,5,8,-1,3,-1,0,3,-8,1,-13,-9,-18,7,4,5,-6,0,9,3,-6,-1,13,7,1,-6,-7,0,-6,-3,8,21,18,-5,5,7,9,8,-22,8,-17,-3,9,3,-19,10,4,-10,-6,7
2020-01-21,BX,13,14,19,-1,-8,-21,17,-8,-11,8,1,2,0,-21,-2,-20,17,-3,8,2,-7,8,-10,2,1,2,7,4,-6,-20,-4,-8,-16,-3,2,-18,4,-10,0,0,-12,3,6,-20,-5,10,14,16,19,-5,7,-10,0,4,-10,1,5,8,-9,-6,-8,18,4,-4,-7,-7,-21,15,4,0,4,-6,15,-5,-6,-13,1,-5,-2,11,-8,5,9,-18,14,0,15,2,-20,-5,6,-5,0,-13,4,-7,-10,4,5,-11
2020-01-22,BG,-6,6,7,6,10,-24,-6,-6,-5,6,7,-3,1,-1,17,3,8,-8,14,8,-3,11,-17,3,-4,3,-4,-24,12,-1,-15,9,-7,6,2,-14,6,-3,-8,8,16,-24,1,2,4,5,-10,-1,-3,-10,7,-6,-12,-11,8,4,-1,-2,-13,12,10,16,0,-10,15,-4,8,18,9,-19,0,2,0,-4,21,-3,13,10,9,0,-6,3,-6,-7,2,0,-10,4,-7,6,5,3,22,12,9,-5,11,-3,-3,3
2020-01-23,CP,-2,12,-12,-18,-13,6,0,6,-1,-17,-4,-6,15,-12,5,0,7,20,8,0,-4,0,-17,-14,1,-3,-3,2,-7,3,8,-6,15,-15,0,-1,18,-4,8,8,6,-5,-3,-10,-1,2,14,-5,13,-1,-3,14,8,-12,6,6,0,0,5,-15,3,-11,9,8,15,2,-6,-11,-6,18,-12,-3,9,2,-11,-10,6,16,-4,4,-6,0,-4,0,-7,-1,0,7,8,-24,-5,-5,6,-18,-9,15,-8,5,7,-7
2020-01-24,BZ,-5,-7,4,-14,8,2,9,-8,19,5,-11,3,-5,2,9,4,-2,8,-16,9,19,-1,-11,-6,-4,1,-7,10,-10,-6,5,1,-7,-7,9,2,1,-30,-11,-1,23,-7,-30,-2,0,-1,-7,4,10,-5,8,1,4,8,10,4,-3,3,-4,10,-14,-15,-1,5,6,9,-3,4,-4,7,-11,-3,-6,-2,-6,-6,7,-19,1,1,-8,2,1,16,11,-7,7,6,-4,0,-1,0,-6,10,-5,-9,-6,9,5,2
2020-01-25,AK,8,-8,15,-2,18,-20,-8,2,11,-4,3,-8,-3,8,7,-10,3,2,-2,5,10,4,19,-4,-5,3,-10,-10,-13,-13,1,8,-3,0,-7,-13,-1,13,-7,-12,0,9,16,-1,-11,1,1,4,-14,5,9,5,1,11,11,-10,5,15,-6,5,1,-11,-4,0,0,14,-7,-23,5,-1,-7,4,1,-12,-12,-8,-24,1,10,6,0,2,18,-10,-7,-23,16,-4,-1,-14,3,-1,12,12,-4,4,-7,7,-5,1
2020-01-26,AF,3,3,-8,4,-1,15,-9,14,9,14,-8,9,-3,11,10,3,12,12,-15,0,0,-5,7,5,0,-8,-5,-4,0,1,7,7,0,-8,13,-1,-4,-7,8,-2,-3,3,-10,-11,22,11,-9,4,-11,0,0,3,7,-9,14,0,-10,8,11,14,6,4,4,-7,-11,0,5,-3,-6,0,-1,-12,-16,-1,-7,-14,12,-13,-4,9,9,-7,-14,-1,6,3,13,19,9,-11,1,8,11,1,1,-4,-15,3,0,2
2020-01-27,BO,-7,5,0,6,-21,0,3,-9,0,17,-9,0,-13,6,-20,-4,15,-7,-12,-27,9,12,-14,0,2,-4,1,0,18,7,8,-2,-1,-1,-12,-16,-8,-8,13,-8,-5,0,14,7,-27,-7,-13,4,-24,4,0,-1,-21,4,-6,4,7,24,13,-3,-8,-17,-16,-6,-20,0,4,-3,-1,-9,1,17,-10,-4,13,21,-11,-6,0,19,-8,-2,2,0,0,2,-8,5,8,10,0,-2,8,-4,21,16,2,-16,2,8
2020-01-28,DN,-4,2,5,6,-9,5,-12,0,-2,0,-2,-12,-10,-4,-12,-8,6,-10,-7,1,7,-5,11,11,1,-5,10,-1,7,12,18,16,3,-10,-7,21,4,-1,8,-1,8,-3,16,-17,2,27,3,-10,-7,-3,9,-2,-16,-30,-8,5,0,-4,11,-7,-6,8,0,-4,9,-8,-5,0,0,-3,24,-3,9,8,0,-2,7,13,-6,13,17,-8,7,-6,8,5,5,18,13,7,-7,4,1,4,13,-10,8,-17,6,3
2020-01-29,AE,-3,-1,-4,2,4,2,11,-10,-9,0,8,-12,19,-8,-5,-3,4,-28,24,3,4,-12,0,0,15,-1,-3,-5,7,-4,-2,-3,7,6,4,10,-2,8,-1,1,2,22,4,-15,16,-3,4,-4,-4,8,-4,9,15,-7,9,-15,-3,-14,-5,-4,6,-1,15,4,-9,7,-9,-10,0,-9,3,13,11,2,-1,-3,1,0,0,11,1,10,-11,-14,-9,-6,11,1,3,4,-20,11,-8,12,-13,10,-7,6,-19,5
2020-01-30,AA,-11,13,-7,-1,3,14,8,-11,-7,11,8,-6,4,-20,-10,12,-14,1,6,-25,6,4,1,-12,12,-14,-9,13,-3,10,-17,-4,1,-13,-13,-14,5,-3,7,8,-4,11,-22,1,0,-16,-9,-2,9,14,-7,4,2,22,-4,-8,-3,4,9,5,0,6,-3,-10,5,8,-10,-27,-7,-2,-7,-14,-9,-17,0,6,-2,-14,-2,3,-3,-8,-5,1,-19,2,7,-2,18,14,-17,11,6,4,5,-5,-3,9,0,-4
2020-01-31,AQ,16,2,-6,-12,25,17,7,9,7,-3,-15,3,-7,18,-8,-4,-5,14,-6,-9,-11,6,-17,4,-14,-2,3,20,1,18,13,3,-4,-7,8,-8,0,-10,13,-7,1,3,0,-5,3,17,4,-13,-13,3,-7,9,-9,0,1,-5,16,14,-3,-2,1,-11,3,-10,10,3,0,0,-14,9,-6,6,2,-3,0,-2,5,-4,-22,-1,5,-7,-7,15,3,-21,0,6,1,3,13,5,-6,-23,-2,-1,-1,8,18,0
2020-02-01,AD,-5,1,-7,-4,0,-8,17,19,-4,-4,12,6,1,-4,11,5,1,-2,-10,27,6,-6,-5,-1,-21,13,-5,4,-7,-5,10,-6,4,0,5,0,2,-2,-20,5,5,-17,4,7,5,9,-6,-11,0,-11,-8,-4,-9,-1,14,-16,-15,5,-3,-15,7,-3,-9,-16,-1,8,-3,-4,-9,-15,-9,11,7,2,0,0,-8,-5,13,-5,5,4,-27,19,7,-6,5,-2,-5,-1,-3,-15,-6,-20,6,-12,-13,-12,10,4
2020-02-02,BL,7,-9,19,2,6,-8,-4,-19,-1,-5,-9,12,12,-5,15,-4,13,13,5,15,-10,-26,15,-35,19,-4,-8,-4,4,12,1,-15,-4,0,-1,-19,-3,-5,-10,-2,-11,-9,12,0,7,-4,5,8,1,1,-18,-12,0,16,16,-13,-13,8,-2,-1,0,-5,4,-6,0,-7,12,0,-2,-1,0,-3,11,-8,28,-2,-11,-7,-6,7,-1,7,6,0,-4,0,-7,-1,-2,-10,-3,4,-4,-5,0,-8,-6,16,0,-9
2020-02-03,BK,27,8,-2,-3,0,-10,8,2,-9,-27,21,11,-13,1,-5,-1,-11,-3,-4,-10,13,20,-13,-6,13,7,0,16,-4,-11,1,4,2,6,-2,5,3,4,16,0,-10,-11,-12,4,6,12,8,3,20,14,-2,4,-3,14,7,-1,-2,-1,-8,16,0,8,-6,8,-4,3,2,-5,-7,-4,-3,12,7,5,6,3,1,-22,12,1,0,13,16,-1,-14,8,1,-6,17,-7,23,15,3,-5,11,5,3,-6,-15,4
2020-02-04,AG,12,-15,-8,-2,13,12,7,-6,0,-14,-3,1,5,0,-22,8,-12,-15,5,-3,10,11,1,-3,16,-8,2,15,-7,14,3,-9,-6,-9,14,-3,14,-5,-13,6,18,8,-3,11,0,4,10,0,-5,10,1,5,1,1,0,-23,9,2,0,7,0,14,7,12,6,8,-19,-16,-20,15,3,-13,-5,-16,-5,10,11,0,0,3,3,17,-2,-3,11,-9,12,-11,1,-13,4,6,18,13,14,8,-8,-17,7,-3
2020-02-05,AE,1,-7,-8,4,4,-23,16,-8,3,8,2,-7,15,-11,23,5,-10,-2,-4,-4,8,6,-6,-8,15,1,-5,0,0,18,9,4,8,6,0,-4,-9,15,9,-16,3,-11,3,13,0,-6,-2,2,13,-2,-9,5,0,3,7,10,-5,-1,5,-25,0,-4,5,-1,-15,-2,0,-25,0,-5,-7,11,3,-5,-1,-17,-7,2,-18,5,-5,-8,1,1,-9,1,6,-15,1,-2,18,-14,-13,-4,-2,3,-1,14,-10,-9
2020-02-06,DK,-28,-12,13,0,14,-1,-20,1,6,15,-18,-6,19,6,-3,-8,-20,-3,0,5,-18,11,-2,11,23,-12,10,-19,-4,-7,3,9,7,3,-1,-1,4,-6,-9,-11,-14,2,3,-1,-8,-5,1,21,0,2,-22,10,-2,-7,-10,-3,-1,-24,-5,6,-12,0,-1,-9,-1,-6,-6,-9,1,0,-9,-17,1,-10,0,11,-1,2,-9,12,-8,3,-1,1,-5,-16,3,0,-1,-2,3,-11,10,-6,8,8,-3,4,-2,8
2020-02-07,BE,-7,-20,2,-11,4,10,6,2,-2,-4,-1,0,-1,8,5,-20,5,-1,-9,-4,-7,-12,-1,9,0,3,-17,-6,-14,7,0,-2,8,9,9,0,0,10,6,12,-17,11,8,0,-2,6,-5,32,0,4,-8,-2,-6,21,7,-13,18,-5,-2,5,-14,17,-7,-10,-4,5,-9,17,5,14,0,-10,-8,3,3,-15,-15,5,20,2,0,8,9,6,14,3,-8,-8,3,-3,7,-9,-7,3,5,-7,0,-10,8,-18
2020-02-08,DC,-9,-20,-8,-1,-18,20,14,-2,-8,-1,6,-21,12,1,4,25,3,10,-4,-4,-6,7,2,6,23,-1,16,11,-7,0,-11,-19,-5,5,0,-1,11,9,5,-14,9,3,-7,-2,-23,-4,-13,6,-2,7,5,-14,-14,3,13,-1,-1,-17,-1,1,2,16,2,-5,-9,-1,-5,12,-2,4,14,4,-2,1,-7,8,14,0,0,19,-11,-21,-8,-7,-4,-15,4,1,-7,-5,0,-15,-1,6,4,-10,-8,14,4,-11
2020-02-09,BG,-1,-9,-10,7,4,2,-2,5,-17,17,5,21,-7,-2,-3,-19,5,2,5,0,-8,-2,-3,18,0,17,7,-7,2,-1,3,2,-1,-5,-7,15,12,-6,-12,10,-24,5,12,-20,-9,-3,5,-13,2,-21,3,-2,23,0,12,-4,-10,-13,5,10,5,4,10,13,15,-2,3,-7,0,0,6,-6,13,0,-12,2,7,-20,-15,-2,2,5,-7,-10,-18,17,9,11,-12,-13,1,3,12,0,-10,13,-3,7,2,0
2020-02-10,BP,-1,-5,3,-11,15,-4,9,-12,-1,15,-10,-13,9,7,19,-1,5,0,4,18,2,-3,-6,-13,3,21,5,-5,0,0,15,-7,2,0,-1,-23,-3,-15,2,-16,9,0,0,17,14,-13,6,9,5,9,2,9,6,-2,-11,-2,1,17,-10,14,3,6,2,-10,15,0,0,0,5,1,-10,25,4,-3,8,-3,17,-5,4,-8,-9,-7,-8,-13,-2,6,-9,-11,9,5,7,7,4,1,-3,6,-1,5,-18,4
2020-02-11,CQ,-5,-2,-3,16,-2,-12,-10,9,-8,-5,-13,-11,1,6,-5,12,6,0,-5,-11,-6,-6,-2,-4,-5,-11,9,11,-11,-2,-16,-3,15,-6,-1,-7,15,9,-8,-14,0,10,2,6,-3,10,-3,7,6,-6,-20,0,-1,2,-1,-3,3,-25,-1,-8,-13,-3,0,-9,-14,16,3,6,4,4,2,17,-6,9,1,6,-4,-10,-17,-3,-5,8,4,1,-19,-7,-2,8,-1,2,1,13,-4,7,-4,-14,12,1,17,5
2020-02-12,BU,0,3,-5,-6,3,-6,-12,-3,15,9,12,3,-9,-3,13,10,10,-11,-13,-3,-2,-20,-6,13,0,-2,8,-4,-9,8,2,-8,-17,7,5,0,20,-18,-20,11,-4,-10,-24,1,10,-10,-7,-1,3,11,6,0,0,-6,-5,-4,15,-5,10,-6,4,-8,-17,-6,-17,3,-5,8,0,14,21,3,-1,-7,-9,-24,0,-10,3,-13,3,6,-2,-9,4,6,4,-12,-16,6,4,11,-1,6,-2,18,0,-9,-9,1
2020-02-13,AB,1,1,24,-13,16,4,-5,13,16,-8,3,0,-10,22,-3,5,-11,5,2,-18,-9,12,-13,16,-9,3,8,0,-9,-19,-2,-5,0,15,-13,3,0,8,-4,1,-14,-10,14,-26,7,1,-2,-3,-14,-8,-8,-3,0,25,-3,-5,-11,-1,6,3,-8,-14,-14,-9,2,3,-2,-6,-3,4,15,20,12,2,9,0,-19,7,9,-6,4,-3,-1,9,5,-3,18,0,-5,9,-9,9,-8,-9,-6,3,15,19,9,12
2020-02-14,BF,-15,4,-5,-7,15,10,10,3,9,6,-3,-9,3,-9,4,-10,0,4,16,-12,-22,7,-22,-3,16,-16,-11,-1,-1,10,-3,-18,3,-15,3,-5,-1,11,3,31,0,-3,-5,-14,6,-27,5,-6,16,-3,3,2,12,10,4,3,1,-12,4,16,-14,-11,14,-15,-2,22,-1,6,12,-2,-11,-10,12,-2,-1,-6,-4,4,-9,6,3,-2,16,7,-10,-12,-3,-15,-1,-2,5,-4,14,-7,9,-10,20,19,-1,4
2020-02-15,BM,-3,5,7,8,9,-9,-2,8,14,-6,2,5,-10,6,-30,-13,8,-13,-26,-10,0,3,0,13,-13,14,19,2,-8,7,9,9,-20,-13,4,11,-19,-2,-3,9,5,-2,-11,0,-7,24,2,-10,11,4,-13,-10,1,11,0,-3,1,3,-10,0,7,0,1,-14,-14,-12,-7,-15,-14,-4,-10,8,-18,3,3,-7,-4,-14,8,-3,-14,-12,-10,-11,-3,14,9,-3,8,14,13,0,-9,-8,6,2,-7,0,3,-5
2020-02-16,AT,3,-19,4,15,-1,1,0,2,-2,-18,5,-7,-15,3,12,-2,-1,8,9,16,-12,-1,11,11,-10,-12,-9,7,-2,0,20,-1,-5,6,2,5,-19,-6,-7,1,12,-5,8,-4,2,8,2,-12,8,-12,0,4,-8,-19,8,2,14,-2,8,17,-9,-15,4,-2,8,-15,7,-10,6,27,5,17,7,5,5,4,-10,6,-2,-1,8,-20,0,-1,-6,-8,-3,-19,12,-5,-9,-7,1,-8,-11,3,-13,0,-2,6
2020-02-17,BU,-10,4,0,-12,-11,-6,5,1,-9,2,5,6,-6,10,1,13,-14,13,4,0,9,-3,6,-9,-18,-11,9,7,5,-9,-2,2,17,1,0,7,13,1,-6,10,4,-8,7,12,15,-1,-5,-7,16,-2,0,-1,-5,5,-13,15,0,-5,-4,-5,-11,0,-2,20,9,14,16,7,-9,-14,2,-21,-22,3,4,-7,15,3,-5,17,-2,-6,-5,-17,-4,1,5,0,7,7,-9,14,-12,8,-3,0,-7,-5,2,5
2020-02-18,DO,-4,-15,2,-6,-14,-10,-13,10,12,17,-3,-5,-3,-15,-10,-2,0,4,-7,7,3,-7,-17,22,-3,9,-8,7,1,-4,14,0,-1,-18,7,-3,0,0,18,-3,-3,-13,16,-6,14,15,1,5,3,-9,6,-1,15,1,-6,4,22,-5,0,-7,9,-2,-2,1,-12,2,0,-6,8,4,9,11,11,10,0,2,16,6,-4,14,15,18,-8,-24,-8,7,11,-17,10,-6,-24,-23,13,1,-10,14,18,-11,-7,-6
2020-02-19,AL,1,13,-2,5,15,6,10,25,8,-3,10,-7,-2,-10,-7,-5,2,1,5,-11,4,-6,4,13,-1,2,-17,4,12,0,-15,0,1,-6,-9,5,-3,8,-18,-6,0,-7,-13,-15,12,9,-2,-21,7,9,-9,-4,6,-17,17,-14,3,-14,-15,-1,-6,8,-13,12,-1,-5,-6,0,6,-9,-6,-13,10,6,-15,18,-10,-7,8,5,-6,4,-5,-10,-12,5,0,-5,9,6,-2,8,0,-2,2,9,0,6,-24,0
2020-02-20,CJ,10,-3,5,-1,6,-5,19,-18,-6,-8,-11,8,2,-4,0,1,6,-15,-1,10,1,6,-9,6,-11,2,-2,17,10,0,-30,-3,16,3,-22,-2,-1,14,-9,14,7,4,11,2,-1,-4,10,-28,13,-4,-1,-1,15,-3,0,0,-4,-7,7,4,-15,-1,-1,-5,4,0,2,2,-11,0,-6,-2,16,6,3,-10,13,6,9,27,-3,-12,-5,-10,0,-5,0,2,-5,4,-21,3,5,2,2,-16,-6,15,-28,4
2020-02-21,BI,13,-5,1,-1,-6,-9,14,6,3,7,-4,9,-8,1,-1,11,0,-9,3,-23,-4,0,8,3,-10,-12,0,-14,0,-10,-5,-8,-2,16,3,-2,22,8,11,7,0,-2,-8,12,2,16,-1,0,-1,7,-2,4,-7,-2,-2,7,0,14,-4,-1,9,-7,0,6,2,-2,1,-3,-4,-15,4,10,17,6,-6,0,9,-9,0,-9,16,4,9,-16,-4,8,9,-16,0,9,-9,13,-8,26,0,3,3,7,8,-12
2020-02-22,BG,-10,8,4,-20,-2,0,4,6,-20,-6,5,-11,17,16,1,0,5,-12,-11,5,1,13,7,-17,-2,2,3,-7,-8,-3,2,0,-9,-1,1,-12,-9,0,-8,-7,-6,2,16,4,5,4,18,0,9,-8,5,7,10,-10,-8,-16,3,-12,-4,2,11,9,0,-1,-11,-1,0,-9,13,-1,-2,-6,6,-5,-4,12,-17,0,-12,6,9,-3,14,-7,14,10,1,-19,4,-1,-14,8,-4,4,-10,6,11,-4,7,11
2020-02-23,DC,-9,-5,20,-18,14,2,-20,11,4,12,4,-15,-18,22,-2,-1,16,3,-14,-6,-6,-6,2,6,1,2,3,14,22,4,-5,15,2,2,13,12,16,-7,6,1,-2,-5,-15,13,11,-1,-12,-14,-2,10,1,-4,7,8,-10,2,-6,0,-7,-18,3,-14,-6,9,0,1,-5,10,-8,11,1,11,1,-4,-6,-7,1,5,20,10,-2,10,3,-8,-21,-9,-10,-6,8,0,1,-10,15,16,0,0,4,3,-11,-6
